,pattern,sup
390,"['us', 'know', 'much']",1.7687045418367406e-05
391,"['us', 'know', 'information']",2.0307348443310728e-05
392,"['us', 'know', 'possible']",1.7687045418367406e-05
393,"['us', 'know', 'customer']",2.0213766192419895e-05
394,"['us', 'know', 'link']",2.0213766192419895e-05
395,"['us', 'know', 'via']",2.133675320310989e-05
396,"['us', 'know', 'team']",2.040093069420156e-05
397,"['us', 'know', 'crumpets']",3.7432900356333136e-06
398,"['us', 'know', 'pack']",3.7432900356333136e-06
399,"['us', 'know', 'share']",2.0868841948655723e-05
400,"['us', 'know', 'chance']",1.7312716414804077e-05
401,"['us', 'know', 'quality']",3.556125533851648e-06
402,"['us', 'know', 'right']",2.0588095195983224e-05
403,"['us', 'know', 'love']",2.0681677446874057e-05
404,"['us', 'know', 'issue']",3.556125533851648e-06
405,"['us', 'know', 'care']",2.0213766192419895e-05
406,"['us', 'could']",2.4622311331539422e-05
407,"['us', 'better']",0.00012662902970505987
408,"['us', 'better', 'regards']",1.778062766925824e-06
409,"['us', 'better', 'please']",1.4037337633624926e-06
410,"['us', 'better', 'page']",2.339556272270821e-06
411,"['us', 'better', 'us']",2.526720774052487e-06
412,"['us', 'better', 'able']",3.649707784742481e-06
413,"['us', 'better', 'phone']",2.339556272270821e-06
414,"['us', 'better', 'using']",2.339556272270821e-06
415,"['us', 'better', 'send']",1.96522726870749e-06
416,"['us', 'better', 'contact']",2.339556272270821e-06
417,"['us', 'better', 'via']",2.339556272270821e-06
418,"['us', 'better', 'team']",1.3101515124716598e-06
419,"['us', 'better', 'dm']",2.0588095195983225e-06
420,"['us', 'better', 'assist']",6.176428558794968e-06
421,"['us', 'better', 'kindly']",1.122987010689994e-06
422,"['us', 'issue']",7.034946094725549e-05
423,"['us', 'issue', 'please']",3.556125533851648e-06
424,"['us', 'issue', 'make']",3.3689610320699822e-06
425,"['us', 'issue', 'love']",3.3689610320699822e-06
426,"['us', 'issue', 'batch']",3.556125533851648e-06
427,"['us', 'issue', 'pack']",3.556125533851648e-06
428,"['us', 'issue', 'thank']",3.3689610320699822e-06
429,"['us', 'issue', 'small']",3.556125533851648e-06
430,"['us', 'issue', 'share']",3.556125533851648e-06
431,"['us', 'issue', 'information']",2.9010497776158182e-06
432,"['us', 'issue', 'customer']",2.9010497776158182e-06
433,"['us', 'issue', 'link']",2.9010497776158182e-06
434,"['us', 'issue', 'via']",3.556125533851648e-06
435,"['us', 'issue', 'team']",2.9010497776158182e-06
436,"['us', 'issue', 'crumpets']",3.556125533851648e-06
437,"['us', 'issue', 'care']",2.9010497776158182e-06
438,"['us', 'issue', 'right']",2.7138852758341526e-06
439,"['us', 'care']",0.0003974744543519935
440,"['us', 'care', 'thank']",2.002660169063823e-05
441,"['us', 'care', 'via']",2.105600645043739e-05
442,"['us', 'care', 'link']",2.0213766192419895e-05
443,"['us', 'care', 'team']",2.105600645043739e-05
444,"['us', 'best']",7.562567051829965e-05
445,"['us', 'best', 'date']",2.7138852758341526e-06
446,"['us', 'best', 'area']",2.245974021379988e-06
447,"['us', 'batch']",6.683198789989272e-05
448,"['us', 'batch', 'please']",3.556125533851648e-06
449,"['us', 'batch', 'make']",3.3689610320699822e-06
450,"['us', 'batch', 'love']",3.3689610320699822e-06
451,"['us', 'batch', 'pack']",3.556125533851648e-06
452,"['us', 'batch', 'thank']",3.3689610320699822e-06
453,"['us', 'batch', 'share']",3.556125533851648e-06
454,"['us', 'batch', 'information']",2.9010497776158182e-06
455,"['us', 'batch', 'customer']",2.9010497776158182e-06
456,"['us', 'batch', 'link']",2.9010497776158182e-06
457,"['us', 'batch', 'via']",3.556125533851648e-06
458,"['us', 'batch', 'team']",2.9010497776158182e-06
459,"['us', 'batch', 'crumpets']",3.556125533851648e-06
460,"['us', 'batch', 'care']",2.9010497776158182e-06
461,"['us', 'batch', 'right']",2.7138852758341526e-06
462,"['us', 'try']",3.693346699730913e-05
463,"['us', 'try', 'santa']",1.216569261580827e-06
464,"['us', 'try', 'plenty']",1.216569261580827e-06
465,"['us', 'try', 'time']",1.216569261580827e-06
466,"['us', 'try', 'december']",1.216569261580827e-06
467,"['us', 'try', 'still']",1.216569261580827e-06
468,"['us', 'try', 'cadbury']",1.216569261580827e-06
469,"['us', 'try', 'become']",1.216569261580827e-06
470,"['us', 'try', 'th']",1.216569261580827e-06
471,"['us', 'try', 'service']",1.216569261580827e-06
472,"['us', 'try', 'secret']",1.216569261580827e-06
473,"['us', 'try', 'open']",1.216569261580827e-06
474,"['us', 'open']",2.9898520902583584e-05
475,"['us', 'open', 'santa']",1.216569261580827e-06
476,"['us', 'open', 'still']",1.216569261580827e-06
477,"['us', 'open', 'cadbury']",1.216569261580827e-06
478,"['us', 'open', 'plenty']",1.216569261580827e-06
479,"['us', 'open', 'time']",1.216569261580827e-06
480,"['us', 'open', 'become']",1.216569261580827e-06
481,"['us', 'open', 'th']",1.216569261580827e-06
482,"['us', 'open', 'secret']",1.216569261580827e-06
