,pattern,sup
448,"['hey', 'viens', 'ton']",1.1901543883149453e-06
449,"['hey', 'viens', 'adresse']",6.694618434271567e-07
450,"['hey', 'viens', 'e']",1.0413850897755772e-06
451,"['hey', 'viens', 'mail']",1.0413850897755772e-06
452,"['hey', 'viens', 'faire']",5.206925448877886e-07
453,"['hey', 'viens', 'pr']",9.670004405058929e-07
454,"['hey', 'viens', 'allons']",5.206925448877886e-07
455,"['hey', 'viens', 'regarder']",5.950771941574726e-07
456,"['hey', 'viens', 'ensemble']",4.4630789561810447e-07
457,"['hey', 'viens', 'num']",8.182311419665248e-07
458,"['hey', 'viens', 'ro']",8.182311419665248e-07
459,"['hey', 'viens', 'confirmation']",4.4630789561810447e-07
460,"['hey', 'viens', 'ta']",7.438464926968407e-07
461,"['hey', 'viens', 'commande']",6.694618434271567e-07
462,"['hey', 'viens', 'nom']",1.1157697390452612e-06
463,"['hey', 'viens', 'voir']",5.206925448877886e-07
464,"['hey', 'viens', 'de']",1.1901543883149453e-06
465,"['hey', 'viens', 'qu']",4.4630789561810447e-07
466,"['hey', 'viens', 'le']",8.182311419665248e-07
467,"['hey', 'viens', 'pour']",5.950771941574726e-07
468,"['hey', 'viens', 'nous']",6.694618434271567e-07
469,"['hey', 'viens', 'peut']",5.206925448877886e-07
470,"['hey', 'viens', 'et']",1.1157697390452612e-06
471,"['hey', 'viens', 'une']",5.206925448877886e-07
472,"['hey', 'viens', 'ce']",5.206925448877886e-07
473,"['hey', 'viens', 'va']",6.694618434271567e-07
474,"['hey', 'viens', 'toi']",6.694618434271567e-07
475,"['hey', 'et']",6.775159555007521e-05
476,"['hey', 'et', 'tu']",5.206925448877886e-07
477,"['hey', 'et', 'venir']",4.4630789561810447e-07
478,"['hey', 'et', 'en']",4.4630789561810447e-07
479,"['hey', 'et', 'ton']",1.6364622839330496e-06
480,"['hey', 'et', 'adresse']",7.438464926968407e-07
481,"['hey', 'et', 'e']",8.182311419665248e-07
482,"['hey', 'et', 'mail']",8.182311419665248e-07
483,"['hey', 'et', 'il']",5.950771941574726e-07
484,"['hey', 'et', 'faire']",6.694618434271567e-07
